,Month,Hour,windSpeed,Water,Wind dir,Pressure,Temperature,RH
13143,11.0,11.0,3.5999999999999996,0.192,218.0,979.25,25.244999999999997,87.15
13144,11.0,12.0,2.5,0.192,171.0,978.95,24.45,89.3
13145,11.0,1.0,2.5,0.192,171.0,978.7,23.63,91.65
13146,11.0,2.0,1.9,0.1913,171.0,978.3,23.11,93.9
13147,11.0,3.0,2.3,0.1913,171.0,978.1500000000001,22.775,95.0
13148,11.0,4.0,1.7,0.19095,171.0,978.3499999999999,22.42,95.75
13149,11.0,5.0,2.5,0.19095,171.0,978.7,22.905,96.35
13150,11.0,6.0,3.4,0.19095,171.0,979.25,22.955,96.9
13151,11.0,7.0,4.2,0.1906,171.0,980.0999999999999,23.435000000000002,97.35
13152,11.0,8.0,4.550000000000001,0.1906,171.0,980.8499999999999,24.665,96.94999999999999
13153,11.0,9.0,3.6,0.19095,183.0,980.8,25.985,93.45
13154,11.0,10.0,3.65,0.1913,230.5,980.35,26.880000000000003,87.65
13155,11.0,11.0,3.25,0.19095,226.0,979.55,28.085,84.95
13156,11.0,12.0,3.8,0.1913,252.5,978.4000000000001,29.1,81.30000000000001
13157,11.0,1.0,3.8,0.1906,281.0,977.65,30.065,77.15
13158,11.0,2.0,3.2,0.19095,258.0,976.85,30.990000000000002,73.55
13159,11.0,3.0,4.199999999999999,0.1906,270.0,976.1500000000001,30.56,70.5
13160,11.0,4.0,2.65,0.1899,282.0,976.15,30.67,69.85
13161,11.0,5.0,2.65,0.1895,282.0,977.15,28.11,75.5
13162,11.0,6.0,3.8,0.1891,219.0,977.8,26.525,84.35
13163,11.0,7.0,3.8,0.1884,215.0,978.55,26.215,87.05000000000001
13164,11.0,8.0,3.8,0.1884,215.0,979.15,25.625,87.85
13165,11.0,9.0,3.8,0.1877,215.0,979.4,25.43,89.3
13166,11.0,10.0,3.8,0.1877,215.0,979.6,25.295,90.45
13167,11.0,11.0,3.4,0.1877,215.0,979.75,25.14,90.05
13168,11.0,12.0,3.4,0.18735000000000002,215.0,979.8,24.265,92.15
13169,11.0,1.0,3.05,0.187,215.0,979.45,23.965,93.9
13170,11.0,2.0,2.8499999999999996,0.187,215.0,978.95,23.59,94.94999999999999
13171,11.0,3.0,1.7,0.1862,215.0,978.9,23.11,95.5
13172,11.0,4.0,0.4,0.1862,215.0,979.25,22.884999999999998,96.05000000000001
13173,11.0,5.0,3.05,0.18585000000000002,215.0,979.9,22.57,96.75
13174,11.0,6.0,2.8499999999999996,0.1855,215.0,980.45,22.85,97.7
13175,11.0,7.0,3.2,0.1855,178.5,981.05,25.445,96.2
13176,11.0,8.0,3.8,0.18585000000000002,174.0,981.55,27.79,87.05000000000001
13177,11.0,9.0,5.9,0.18585000000000002,168.5,981.55,28.564999999999998,82.8
13178,11.0,10.0,4.4,0.1862,166.0,981.05,29.33,79.4
13179,11.0,11.0,5.5,0.18585000000000002,166.0,980.3,30.535,74.35
13180,11.0,12.0,5.699999999999999,0.1855,166.0,979.5,31.195,70.3
13181,11.0,1.0,4.949999999999999,0.1855,166.0,978.8,32.0,65.55
13182,11.0,2.0,4.949999999999999,0.1848,171.0,977.95,33.0,59.35
13183,11.0,3.0,6.1,0.184,171.0,977.4,31.295,62.95
13184,11.0,4.0,4.4,0.1833,164.0,977.4,30.155,67.15
13185,11.0,5.0,2.25,0.18295,182.0,977.8,27.975,74.44999999999999
13186,11.0,6.0,1.7,0.18225000000000002,169.5,978.45,26.805,75.6
13187,11.0,7.0,1.5,0.1819,161.0,979.5,26.06,78.65
13188,11.0,8.0,0.6000000000000001,0.1811,161.0,980.55,25.465,81.55
13189,11.0,9.0,2.1,0.1811,161.0,981.0,25.020000000000003,84.35
13190,11.0,10.0,2.1,0.1804,161.0,981.1,24.505,86.55000000000001
13191,11.0,11.0,3.8,0.18005,161.0,981.0,24.205,86.9
13192,11.0,12.0,2.65,0.1797,161.0,980.75,24.125,86.7
13193,11.0,1.0,2.45,0.1797,161.0,980.15,24.375,90.4
13194,11.0,2.0,2.3,0.1797,161.0,979.8499999999999,24.4,92.85
13195,11.0,3.0,1.15,0.1797,161.0,979.95,24.145000000000003,94.3
13196,11.0,4.0,1.3,0.1797,161.0,980.25,23.990000000000002,95.1
13197,11.0,5.0,1.9000000000000001,0.17935,161.0,980.8,23.82,95.65
13198,11.0,6.0,2.65,0.1797,161.0,981.35,23.77,96.25
13199,11.0,7.0,5.35,0.17935,161.0,981.95,25.1,96.15
13200,11.0,8.0,5.15,0.17935,199.0,982.1,26.94,89.85
13201,11.0,9.0,5.1,0.179,178.0,981.8499999999999,27.73,84.55
13202,11.0,10.0,3.4,0.17935,191.0,981.4000000000001,29.270000000000003,79.80000000000001
13203,11.0,11.0,3.6,0.179,208.0,980.65,29.73,73.9
13204,11.0,12.0,3.5999999999999996,0.179,208.0,979.75,30.955,70.15
13205,11.0,1.0,2.5,0.17859999999999998,208.0,978.75,30.535,70.9
13206,11.0,2.0,4.0,0.1782,208.0,977.7,31.395,68.25
13207,11.0,3.0,4.0,0.1775,225.5,977.25,30.825000000000003,69.55
13208,11.0,4.0,4.4,0.17715,219.0,977.45,29.115000000000002,73.05000000000001
13209,11.0,5.0,4.4,0.1768,188.0,978.25,27.494999999999997,76.15
13210,11.0,6.0,3.6,0.17645,169.0,979.25,26.145,79.05
13211,11.0,7.0,3.2,0.1761,150.0,980.25,24.835,85.19999999999999
13212,11.0,8.0,2.3,0.17570000000000002,62.0,981.0,24.58,87.8
13213,11.0,9.0,3.8,0.17495,62.0,981.2,24.245,88.3
13214,11.0,10.0,0.6000000000000001,0.17495,62.0,980.95,24.17,90.15
13215,11.0,11.0,4.199999999999999,0.1746,62.0,980.75,23.655,90.5
13216,11.0,12.0,1.9,0.1746,62.0,980.35,23.424999999999997,92.7
13217,11.0,1.0,0.6000000000000001,0.1739,62.0,979.5999999999999,23.34,92.7
13218,11.0,2.0,3.8,0.1739,62.0,979.25,22.835,93.75
13219,11.0,3.0,0.4,0.1732,62.0,979.1,22.689999999999998,94.7
13220,11.0,4.0,2.3,0.1732,62.0,979.4000000000001,23.205,95.5
13221,11.0,5.0,1.9,0.1732,62.0,980.15,22.990000000000002,96.3
13222,11.0,6.0,3.0,0.1732,62.0,980.7,23.509999999999998,96.80000000000001
13223,11.0,7.0,4.15,0.1732,62.0,981.5,23.965,96.95
13224,11.0,8.0,3.4,0.1732,62.0,982.1500000000001,23.88,97.0
13225,11.0,9.0,4.199999999999999,0.17354999999999998,211.5,982.2,25.405,95.85
13226,11.0,10.0,2.8499999999999996,0.17354999999999998,232.0,981.75,27.215,90.3
13227,11.0,11.0,3.6,0.1739,254.0,980.8,28.25,84.2
13228,11.0,12.0,4.2,0.17354999999999998,260.0,979.75,29.83,79.4
13229,11.0,1.0,4.0,0.17354999999999998,260.0,978.65,30.535,74.85
13230,11.0,2.0,4.15,0.1732,260.0,977.65,30.634999999999998,70.4
13231,11.0,3.0,3.05,0.1732,260.0,976.9,30.445,68.7
13232,11.0,4.0,2.65,0.1724,244.5,977.1500000000001,30.005000000000003,69.25
13233,11.0,5.0,3.05,0.1717,187.0,977.5,28.075,76.05
13234,11.0,6.0,3.8,0.1717,184.0,978.4000000000001,27.049999999999997,82.1
13235,11.0,7.0,3.8,0.171,184.0,979.0999999999999,26.39,84.75
13236,11.0,8.0,3.8,0.171,184.0,980.0,25.735,86.45
13237,11.0,9.0,3.8,0.171,184.0,980.5,25.625,87.65
13238,11.0,10.0,3.8,0.1706,184.0,980.3,24.86,89.4
13239,11.0,11.0,3.8,0.1702,184.0,979.95,24.4,91.5
13240,11.0,12.0,2.5,0.1702,184.0,979.8499999999999,24.35,93.45
13241,11.0,1.0,2.45,0.1702,184.0,979.35,24.11,95.05
13242,11.0,2.0,1.7,0.1702,184.0,978.8,23.69,96.05000000000001
13243,11.0,3.0,1.15,0.16985,184.0,978.45,23.595,96.6
13244,11.0,4.0,1.9,0.1695,184.0,978.8,23.46,97.2
13245,11.0,5.0,3.2,0.1695,184.0,979.2,23.58,97.80000000000001
13246,11.0,6.0,3.2,0.1695,183.5,979.9000000000001,23.64,98.30000000000001
13247,11.0,7.0,2.45,0.1695,197.0,980.85,24.09,98.5
13248,11.0,8.0,4.0,0.1695,256.0,981.25,25.16,97.9
13249,11.0,9.0,3.2,0.1695,245.0,981.1,26.78,94.80000000000001
13250,11.0,10.0,3.0,0.1695,244.5,980.55,28.15,86.19999999999999
13251,11.0,11.0,5.5,0.1695,272.0,979.7,29.53,80.5
13252,11.0,12.0,4.35,0.1695,272.0,978.45,30.66,76.6
13253,11.0,1.0,5.35,0.1695,272.0,977.65,30.195,74.05
13254,11.0,2.0,5.3,0.1688,272.0,976.55,30.75,69.35
13255,11.0,3.0,4.75,0.1688,304.5,976.1500000000001,30.635,68.6
13256,11.0,4.0,3.4,0.16845,46.0,976.3,28.225,75.95
13257,11.0,5.0,3.5999999999999996,0.1673,46.0,977.3,26.770000000000003,86.55
13258,11.0,6.0,3.05,0.1673,163.5,978.5,25.845,88.30000000000001
13259,11.0,7.0,3.8,0.16695,169.0,979.1,25.424999999999997,83.15
13260,11.0,8.0,5.15,0.1666,168.0,979.75,24.48,89.05
13261,11.0,9.0,3.5999999999999996,0.16625,180.0,980.25,24.555,88.85
13262,11.0,10.0,2.1,0.1659,180.0,980.6,24.39,87.2
13263,11.0,11.0,3.05,0.1659,180.0,980.6500000000001,24.134999999999998,85.94999999999999
13264,11.0,12.0,3.4,0.1652,180.0,980.8499999999999,23.560000000000002,86.69999999999999
13265,11.0,1.0,3.0,0.1652,180.0,979.8,22.945,88.8
13266,11.0,2.0,2.3,0.1648,180.0,979.4,22.740000000000002,92.9
13267,11.0,3.0,2.65,0.1644,180.0,979.55,22.755000000000003,94.45
13268,11.0,4.0,3.8,0.1644,180.0,979.3499999999999,22.725,94.1
13269,11.0,5.0,3.8,0.1644,180.0,979.9,22.695,94.0
13270,11.0,6.0,1.5499999999999998,0.1644,180.0,979.9,22.775,94.35
13271,11.0,7.0,1.9,0.1644,214.0,980.55,24.475,92.1
13272,11.0,8.0,2.3,0.1644,270.0,980.95,26.035,83.8
13273,11.0,9.0,2.65,0.1644,326.0,981.1,28.48,77.9
13274,11.0,10.0,3.6,0.1644,327.0,980.75,29.865,70.3
13275,11.0,11.0,3.6,0.1644,13.0,980.3,30.560000000000002,69.95
13276,11.0,12.0,5.35,0.1644,13.0,979.4000000000001,31.245,68.7
13277,11.0,1.0,4.75,0.1644,13.0,978.45,31.86,65.44999999999999
13278,11.0,2.0,2.85,0.1644,13.0,977.8,31.305,64.69999999999999
13279,11.0,3.0,11.45,0.1659,13.0,978.25,23.645,76.2
13280,11.0,4.0,7.050000000000001,0.26139999999999997,134.0,978.8499999999999,20.655,93.80000000000001
13281,11.0,5.0,1.15,0.25085,241.0,978.5,22.035,95.55000000000001
13282,11.0,6.0,2.45,0.2454,241.0,979.05,22.634999999999998,95.1
13283,11.0,7.0,3.95,0.24145,241.0,980.3,22.740000000000002,91.65
13284,11.0,8.0,1.35,0.23885,241.0,981.1500000000001,23.12,87.75
13285,11.0,9.0,1.5,0.23670000000000002,241.0,981.6,22.884999999999998,89.6
13286,11.0,10.0,1.15,0.23525000000000001,212.0,981.6,22.32,90.85
13287,11.0,11.0,0.4,0.2338,183.0,981.55,21.950000000000003,92.69999999999999
13288,11.0,12.0,3.8,0.23235,183.0,981.15,21.89,91.8
13289,11.0,1.0,3.8,0.2313,183.0,980.5,21.795,91.5
13290,11.0,2.0,2.1,0.23015000000000002,183.0,980.1500000000001,22.275,92.05
13291,11.0,3.0,0.4,0.2298,183.0,979.9,22.67,92.6
13292,11.0,4.0,1.5499999999999998,0.22875,183.0,980.0,22.465,93.55
13293,11.0,5.0,1.7,0.22799999999999998,183.0,980.3,22.155,94.45
13294,11.0,6.0,1.9,0.2276,180.5,980.85,22.67,95.0
13295,11.0,7.0,2.65,0.2269,188.0,981.35,25.52,93.25
13296,11.0,8.0,4.949999999999999,0.22655,189.0,981.6500000000001,27.09,87.19999999999999
13297,11.0,9.0,5.3,0.2262,188.0,981.55,28.285,82.6
13298,11.0,10.0,3.8,0.2262,188.0,981.15,28.915,79.44999999999999
13299,11.0,11.0,3.5999999999999996,0.2262,188.0,980.7,30.545,77.1
13300,11.0,12.0,4.4,0.2254,188.0,979.9000000000001,30.51,72.95
13301,11.0,1.0,3.45,0.2247,188.0,979.0,30.93,71.6
13302,11.0,2.0,2.5,0.22435,188.0,978.25,30.67,71.15
13303,11.0,3.0,2.8499999999999996,0.2233,188.0,977.8499999999999,31.46,68.65
13304,11.0,4.0,6.45,0.24945,188.0,978.15,27.675,75.8
13305,11.0,5.0,1.75,0.26215,188.0,978.9000000000001,25.295,90.55000000000001
13306,11.0,6.0,2.65,0.25525,188.0,979.65,25.04,90.85
13307,11.0,7.0,1.1,0.25160000000000005,188.0,980.55,25.125,92.1
13308,11.0,8.0,2.1,0.24835000000000002,188.0,981.45,24.96,92.94999999999999
13309,11.0,9.0,3.8,0.24614999999999998,188.0,982.05,24.92,94.2
13310,11.0,10.0,0.9500000000000001,0.2447,188.0,982.1,24.52,94.44999999999999
13311,11.0,11.0,0.75,0.24325000000000002,188.0,981.65,24.15,94.3
13312,11.0,12.0,1.5499999999999998,0.24180000000000001,188.0,981.0999999999999,24.0,94.25
13313,11.0,1.0,2.7,0.24105,188.0,980.3,23.45,94.6
13314,11.0,2.0,1.7,0.24,188.0,979.75,23.295,95.75
13315,11.0,3.0,2.1,0.23885,188.0,979.45,23.415,96.44999999999999
13316,11.0,4.0,2.25,0.23815,188.0,979.25,22.965,97.05000000000001
13317,11.0,5.0,2.0999999999999996,0.2378,188.0,979.55,22.810000000000002,97.6
13318,11.0,6.0,3.8,0.2371,188.0,980.0999999999999,22.825,98.4
13319,11.0,7.0,3.6,0.2371,191.5,980.85,23.615000000000002,98.8
13320,11.0,8.0,3.25,0.23670000000000002,195.0,981.55,24.81,97.95
13321,11.0,9.0,3.25,0.2363,234.0,981.7,25.939999999999998,96.0
13322,11.0,10.0,3.0,0.23595,248.0,981.2,27.395,90.15
13323,11.0,11.0,3.5999999999999996,0.2356,247.0,980.35,28.560000000000002,85.30000000000001
13324,11.0,12.0,4.0,0.2349,249.0,979.25,29.215,79.65
13325,11.0,1.0,3.5999999999999996,0.23454999999999998,251.0,978.15,30.95,73.5
13326,11.0,2.0,3.4,0.2338,251.0,977.2,31.22,67.65
13327,11.0,3.0,2.85,0.2327,251.0,976.95,30.95,67.05
13328,11.0,4.0,2.0999999999999996,0.23235,245.5,977.15,30.345,70.2
13329,11.0,5.0,2.45,0.23165,291.0,977.65,28.075,76.69999999999999
13330,11.0,6.0,3.8,0.2309,291.0,978.2,26.375,85.7
13331,11.0,7.0,3.8,0.2305,291.0,979.05,25.96,89.15
13332,11.0,8.0,3.8,0.2298,291.0,979.85,25.490000000000002,89.9
13333,11.0,9.0,3.8,0.2291,291.0,980.3,24.845,91.35
13334,11.0,10.0,3.8,0.2291,291.0,980.3,24.725,92.30000000000001
13335,11.0,11.0,3.8,0.2284,291.0,979.9,24.205,92.75
13336,11.0,12.0,3.8,0.2284,291.0,979.65,24.04,93.4
13337,11.0,1.0,2.45,0.2276,291.0,979.1,23.87,94.7
13338,11.0,2.0,3.05,0.2276,291.0,978.65,23.595,96.44999999999999
13339,11.0,3.0,2.3,0.22725,291.0,978.4,23.605,96.8
13340,11.0,4.0,1.15,0.2269,291.0,978.65,23.4,96.85
13341,11.0,5.0,3.05,0.2269,291.0,979.2,23.270000000000003,97.15
13342,11.0,6.0,2.85,0.2269,291.0,979.5999999999999,23.29,98.1
13343,11.0,7.0,3.4,0.2262,291.0,980.4000000000001,23.325,98.69999999999999
13344,11.0,8.0,3.8,0.2262,291.0,981.25,23.884999999999998,98.95
13345,11.0,9.0,3.8,0.2262,291.0,981.45,24.735,98.80000000000001
13346,11.0,10.0,4.0,0.2262,291.0,981.2,25.59,97.75
13347,11.0,11.0,2.3,0.2262,251.0,980.45,26.634999999999998,94.3
13348,11.0,12.0,2.65,0.2262,223.0,979.35,29.09,86.25
13349,11.0,1.0,2.7,0.2262,223.0,978.0999999999999,29.92,78.4
13350,11.0,2.0,2.8499999999999996,0.2254,223.0,977.0,30.924999999999997,68.9
13351,11.0,3.0,3.4,0.2247,223.0,976.3,30.485,67.65
13352,11.0,4.0,2.7,0.2247,44.0,976.1500000000001,30.03,69.35
13353,11.0,5.0,2.45,0.22399999999999998,27.0,976.45,28.115000000000002,73.94999999999999
13354,11.0,6.0,3.8,0.22365,31.0,977.2,26.305,83.85
13355,11.0,7.0,3.8,0.2233,37.0,978.15,25.85,86.25
13356,11.0,8.0,3.8,0.2233,35.0,978.95,25.6,86.9
13357,11.0,9.0,3.8,0.2225,35.0,979.3499999999999,25.27,87.35
13358,11.0,10.0,3.8,0.22215000000000001,34.0,979.45,24.990000000000002,87.75
13359,11.0,11.0,3.8,0.2218,34.0,979.45,24.375,89.2
13360,11.0,12.0,3.8,0.2218,34.0,979.3,24.545,90.85
13361,11.0,1.0,2.25,0.22144999999999998,34.0,979.1500000000001,24.41,91.35
13362,11.0,2.0,2.5,0.2211,34.0,979.0,23.545,93.25
13363,11.0,3.0,2.1,0.2211,34.0,979.0,23.04,95.15
13364,11.0,4.0,0.75,0.2204,34.0,979.35,23.015,96.2
13365,11.0,5.0,3.0,0.2204,34.0,980.0,23.28,97.1
13366,11.0,6.0,3.2,0.2204,34.0,980.65,23.3,97.9
13367,11.0,7.0,3.4,0.2204,105.5,981.4000000000001,24.354999999999997,98.15
13368,11.0,8.0,4.0,0.2204,184.5,982.05,26.21,96.05000000000001
13369,11.0,9.0,4.949999999999999,0.2204,200.5,981.95,27.775,88.35
13370,11.0,10.0,3.4,0.2204,238.0,981.65,28.535,84.35
13371,11.0,11.0,3.4,0.22,236.0,980.75,30.09,77.8
13372,11.0,12.0,4.0,0.2196,236.0,979.55,31.380000000000003,72.65
13373,11.0,1.0,4.0,0.21925,236.0,978.7,31.89,68.8
13374,11.0,2.0,4.0,0.21855000000000002,236.0,977.9000000000001,32.495,65.85
13375,11.0,3.0,2.65,0.2182,236.0,977.2,31.79,64.05000000000001
13376,11.0,4.0,2.3,0.2175,215.5,977.1,31.700000000000003,64.35
13377,11.0,5.0,3.05,0.2175,174.5,977.7,30.105,69.55000000000001
13378,11.0,6.0,2.1,0.21635000000000001,178.0,978.5,28.244999999999997,78.6
13379,11.0,7.0,2.8499999999999996,0.21600000000000003,174.5,979.55,27.875,80.94999999999999
13380,11.0,8.0,3.8,0.2153,164.0,980.05,26.805,83.7
13381,11.0,9.0,1.9,0.2153,167.0,980.75,26.915,85.19999999999999
13382,11.0,10.0,1.15,0.21495,180.0,980.7,26.205,84.80000000000001
13383,11.0,11.0,3.4000000000000004,0.2146,185.0,980.6500000000001,25.89,84.75
13384,11.0,12.0,3.45,0.2146,194.0,980.35,25.295,89.5
13385,11.0,1.0,2.5,0.2138,194.0,979.8499999999999,24.740000000000002,92.45
13386,11.0,2.0,1.3,0.2138,194.0,979.45,24.145,94.30000000000001
13387,11.0,3.0,3.25,0.2138,194.0,979.3,24.005000000000003,95.55
13388,11.0,4.0,3.5999999999999996,0.2131,194.0,979.45,24.05,96.35
13389,11.0,5.0,3.8,0.2131,194.0,979.8499999999999,23.81,96.75
13390,11.0,6.0,1.5,0.2131,194.0,980.45,23.905,96.69999999999999
13391,11.0,7.0,2.65,0.21275,224.0,981.1,24.884999999999998,96.0
13392,11.0,8.0,3.4,0.2124,256.5,981.3,26.979999999999997,91.3
13393,11.0,9.0,3.5999999999999996,0.2124,270.0,980.95,29.005000000000003,83.80000000000001
13394,11.0,10.0,4.95,0.2124,270.0,980.5,28.605,81.3
13395,11.0,11.0,5.35,0.21200000000000002,270.0,979.9000000000001,29.1,81.6
13396,11.0,12.0,5.300000000000001,0.2116,270.0,979.0,30.29,77.75
13397,11.0,1.0,4.75,0.2116,270.0,977.9000000000001,31.295,73.1
13398,11.0,2.0,4.199999999999999,0.2109,270.0,976.9000000000001,31.575,70.25
13399,11.0,3.0,3.4,0.2109,270.0,976.6500000000001,30.72,70.5
13400,11.0,4.0,3.2,0.2102,260.0,976.95,30.32,71.85
13401,11.0,5.0,0.95,0.20984999999999998,239.0,977.3499999999999,28.409999999999997,76.7
13402,11.0,6.0,3.8,0.2091,232.0,978.0,26.965,83.95
13403,11.0,7.0,3.8,0.2087,225.0,978.75,26.255,86.44999999999999
13404,11.0,8.0,2.3,0.20800000000000002,225.0,979.45,25.84,87.94999999999999
13405,11.0,9.0,0.4,0.20800000000000002,225.0,979.9,25.345,89.35
13406,11.0,10.0,3.8,0.20765,225.0,980.05,25.03,91.25
13407,11.0,11.0,3.5999999999999996,0.2073,225.0,980.1500000000001,24.555,93.2
13408,11.0,12.0,2.65,0.20695000000000002,225.0,979.75,24.305,94.8
13409,11.0,1.0,1.5,0.2066,225.0,979.2,24.23,95.5
13410,11.0,2.0,1.3,0.2062,225.0,978.8,24.0,95.6
13411,11.0,3.0,2.85,0.2058,225.0,978.55,23.795,96.55000000000001
13412,11.0,4.0,3.4,0.2058,225.0,978.75,23.869999999999997,97.7
13413,11.0,5.0,2.65,0.2058,199.0,978.95,23.990000000000002,98.30000000000001
13414,11.0,6.0,2.3,0.2058,199.0,979.4,24.22,98.65
13415,11.0,7.0,2.85,0.20545000000000002,216.0,979.75,24.7,98.6
13416,11.0,8.0,3.25,0.2058,245.0,980.25,25.915,97.65
13417,11.0,9.0,3.05,0.2051,238.0,980.2,28.09,91.55000000000001
13418,11.0,10.0,3.0,0.2051,232.0,979.7,29.95,81.45
13419,11.0,11.0,3.5999999999999996,0.2051,232.0,978.95,29.79,76.6
13420,11.0,12.0,3.2,0.2051,232.0,978.05,30.765,73.5
13421,11.0,1.0,3.6,0.20475,232.0,977.25,31.144999999999996,70.9
13422,11.0,2.0,3.6,0.2044,232.0,976.4000000000001,31.515,65.9
13423,11.0,3.0,2.45,0.20405,232.0,975.8,31.655,63.599999999999994
13424,11.0,4.0,2.45,0.2037,209.0,976.0,30.72,64.45
13425,11.0,5.0,3.8,0.20329999999999998,188.0,976.65,28.1,73.69999999999999
13426,11.0,6.0,3.8,0.2029,188.0,977.0999999999999,27.04,79.30000000000001
13427,11.0,7.0,3.8,0.20255,188.0,977.95,26.755000000000003,81.75
13428,11.0,8.0,3.8,0.2022,188.0,978.7,25.95,84.4
13429,11.0,9.0,2.1,0.20185,188.0,979.1500000000001,25.82,86.6
13430,11.0,10.0,2.65,0.2015,232.5,979.3499999999999,25.405,87.65
13431,11.0,11.0,3.25,0.2015,254.0,979.5,24.945,89.25
13432,11.0,12.0,2.85,0.2015,206.0,979.5,24.93,90.05
13433,11.0,1.0,1.7,0.20115,206.0,979.05,24.195,91.9
13434,11.0,2.0,0.6000000000000001,0.2008,206.0,978.45,23.64,93.65
13435,11.0,3.0,1.3,0.2,206.0,978.2,23.314999999999998,95.25
13436,11.0,4.0,2.5,0.19965,206.0,977.95,23.1,96.44999999999999
13437,11.0,5.0,0.6000000000000001,0.2,206.0,978.25,23.08,97.15
13438,11.0,6.0,2.3,0.19965,206.0,978.5,23.68,97.5
13439,11.0,7.0,2.45,0.1993,177.0,979.3,25.08,96.65
13440,11.0,8.0,2.7,0.1993,243.5,979.8499999999999,26.564999999999998,93.5
13441,11.0,9.0,4.35,0.1993,197.0,979.75,27.1,88.0
13442,11.0,10.0,3.5999999999999996,0.1993,236.0,979.15,28.77,83.3
13443,11.0,11.0,4.75,0.19895000000000002,267.0,978.4000000000001,28.924999999999997,79.85
13444,11.0,12.0,4.55,0.1986,270.0,977.55,30.91,75.4
13445,11.0,1.0,3.8,0.1986,270.0,976.65,32.099999999999994,66.8
13446,11.0,2.0,3.25,0.1978,270.0,975.8499999999999,31.880000000000003,62.5
13447,11.0,3.0,5.7,0.19745000000000001,236.0,975.6500000000001,30.255000000000003,63.7
13448,11.0,4.0,2.65,0.1971,271.0,975.6,30.85,63.95
13449,11.0,5.0,1.35,0.1964,248.0,976.05,28.755000000000003,69.25
13450,11.0,6.0,3.8,0.1957,248.0,976.65,27.075,76.3
13451,11.0,7.0,3.8,0.1957,248.0,977.1,26.315,76.6
13452,11.0,8.0,3.8,0.1949,248.0,977.3499999999999,25.62,79.7
13453,11.0,9.0,2.65,0.19455,248.0,977.95,25.439999999999998,82.9
13454,11.0,10.0,1.7,0.1942,204.0,978.4,25.32,86.65
13455,11.0,11.0,3.8,0.1942,197.0,978.6,25.005,88.4
13456,11.0,12.0,3.25,0.19385000000000002,197.0,978.55,24.58,90.0
13457,11.0,1.0,2.3,0.1935,197.0,978.05,24.060000000000002,91.5
13458,11.0,2.0,3.4,0.1935,197.0,977.95,23.645,94.0
13459,11.0,3.0,1.15,0.19315,197.0,977.75,23.28,95.19999999999999
13460,11.0,4.0,1.1,0.1928,197.0,977.8,23.05,95.55
13461,11.0,5.0,2.3,0.19240000000000002,197.0,978.25,22.645,95.80000000000001
13462,11.0,6.0,2.45,0.192,197.0,978.8,22.84,96.4
13463,11.0,7.0,1.3,0.192,187.0,979.45,24.87,95.7
13464,11.0,8.0,2.3,0.192,196.0,979.95,27.52,91.69999999999999
13465,11.0,9.0,3.2,0.192,197.0,979.7,28.705,83.75
13466,11.0,10.0,3.2,0.192,197.0,979.15,29.665,80.3
13467,11.0,11.0,3.05,0.192,197.0,978.25,30.744999999999997,74.30000000000001
13468,11.0,12.0,2.85,0.192,197.0,977.25,31.305,67.5
13469,11.0,1.0,4.75,0.192,197.0,976.25,31.83,59.95
13470,11.0,2.0,4.55,0.192,197.0,975.4000000000001,31.65,61.650000000000006
13471,11.0,3.0,4.55,0.19165,197.0,974.9,31.19,64.05
13472,11.0,4.0,4.55,0.1913,197.0,974.9,30.825000000000003,63.1
13473,11.0,5.0,1.1,0.1906,5.5,975.7,29.09,65.85
13474,11.0,6.0,4.0,0.19025,12.0,976.65,27.715,74.35
13475,11.0,7.0,4.15,0.1899,142.5,977.3499999999999,26.5,82.55
13476,11.0,8.0,4.55,0.1895,180.0,978.05,25.675,86.1
13477,11.0,9.0,2.85,0.1891,175.0,978.6,24.91,87.1
13478,11.0,10.0,2.5,0.1884,175.0,978.5,24.325000000000003,88.69999999999999
13479,11.0,11.0,1.35,0.1884,175.0,978.25,23.75,90.25
13480,11.0,12.0,0.8,0.1877,175.0,978.1500000000001,23.28,91.80000000000001
13481,11.0,1.0,2.3,0.1877,175.0,977.55,22.945,92.69999999999999
13482,11.0,2.0,1.5499999999999998,0.18735000000000002,175.0,977.3499999999999,22.605,93.35
13483,11.0,3.0,2.3,0.187,175.0,977.3499999999999,22.475,94.2
13484,11.0,4.0,0.6000000000000001,0.187,175.0,977.75,22.335,94.85
13485,11.0,5.0,0.6000000000000001,0.1866,181.5,978.1,22.215,95.35
13486,11.0,6.0,2.1,0.1862,188.0,978.5999999999999,22.5,95.85
13487,11.0,7.0,1.5499999999999998,0.1866,204.5,979.45,24.415,94.45
13488,11.0,8.0,4.35,0.187,165.0,979.8499999999999,26.5,87.05000000000001
13489,11.0,9.0,3.8,0.187,171.0,979.6,28.895,81.05
13490,11.0,10.0,3.05,0.187,171.0,979.15,30.675,72.8
13491,11.0,11.0,4.4,0.18735000000000002,171.0,978.05,31.575,61.75
13492,11.0,12.0,5.1,0.187,131.0,976.85,32.675,57.900000000000006
13493,11.0,1.0,6.25,0.1866,131.0,976.0999999999999,31.985,53.2
13494,11.0,2.0,4.0,0.1862,131.0,975.55,32.61,53.3
13495,11.0,3.0,3.5999999999999996,0.18585000000000002,131.0,975.3499999999999,32.545,52.25
13496,11.0,4.0,2.05,0.18514999999999998,69.0,975.6,31.715000000000003,52.7
