Month,Day,Hour,windSpeed,Pressure,Temperature,Hourly RH
3.0,9.0,9.0,4.4,980.6,26.82,70.05
3.0,9.0,10.0,3.65,980.8,26.16,72.4
3.0,9.0,11.0,2.85,980.8,25.675,74.5
3.0,10.0,12.0,4.550000000000001,980.4000000000001,25.355,75.7
3.0,10.0,1.0,4.949999999999999,979.65,24.53,77.3
3.0,10.0,2.0,3.25,979.45,23.435000000000002,82.55
3.0,10.0,3.0,3.6,979.3,22.880000000000003,86.55000000000001
3.0,10.0,4.0,2.85,979.3499999999999,22.825000000000003,88.15
3.0,10.0,5.0,2.7,979.55,22.935,88.1
3.0,10.0,6.0,2.3,980.55,23.195,87.85
3.0,10.0,7.0,2.05,981.2,25.61,85.6
3.0,10.0,8.0,4.35,981.9,27.725,78.75
3.0,10.0,9.0,4.9,982.0,30.494999999999997,68.95
3.0,10.0,10.0,5.3,981.8,31.97,61.9
3.0,10.0,11.0,4.949999999999999,981.0,33.955,54.45
3.0,10.0,12.0,4.9,979.9000000000001,34.254999999999995,48.5
3.0,10.0,1.0,4.55,978.8,33.455,48.9
3.0,10.0,2.0,3.6,977.85,31.884999999999998,54.45
3.0,10.0,3.0,3.25,977.3,30.385,59.599999999999994
3.0,10.0,4.0,4.75,977.55,29.39,62.85
3.0,10.0,5.0,7.800000000000001,978.5,26.69,66.95
3.0,10.0,6.0,3.25,979.45,24.314999999999998,85.55
3.0,10.0,7.0,2.8499999999999996,980.4000000000001,24.885,84.1
3.0,10.0,8.0,7.8,982.7,24.97,80.45
3.0,10.0,9.0,7.25,984.5,22.485,87.85
3.0,10.0,10.0,3.65,984.75,22.585,91.85
3.0,10.0,11.0,2.1,984.25,22.36,92.65
3.0,11.0,12.0,1.15,983.2,22.0,93.8
3.0,11.0,1.0,2.65,982.2,22.060000000000002,94.8
3.0,11.0,2.0,4.15,981.95,22.095,95.5
3.0,11.0,3.0,5.9,981.9,21.83,96.25
3.0,11.0,4.0,4.75,981.75,21.805,96.85
3.0,11.0,5.0,3.4,981.25,21.785,97.2
3.0,11.0,6.0,2.05,981.25,21.895,97.35
3.0,11.0,7.0,2.1,981.9000000000001,24.005,96.75
3.0,11.0,8.0,2.5,982.3,27.115000000000002,91.25
3.0,11.0,9.0,3.05,982.4,30.005000000000003,74.95
3.0,11.0,10.0,4.35,982.15,32.385000000000005,61.75
3.0,11.0,11.0,8.2,981.15,33.065,44.650000000000006
3.0,11.0,12.0,7.2,980.0,33.785,43.85
3.0,11.0,1.0,8.35,978.7,34.61,41.0
3.0,11.0,2.0,7.05,977.85,35.44,36.75
3.0,11.0,3.0,6.1,977.25,35.42,34.35
3.0,11.0,4.0,5.9,977.05,34.81,35.3
3.0,11.0,5.0,4.199999999999999,977.55,32.94,37.95
3.0,11.0,6.0,3.05,978.3,30.52,42.8
3.0,11.0,7.0,0.95,979.0,29.205,47.55
3.0,11.0,8.0,3.8,979.45,27.705,49.35
3.0,11.0,9.0,3.8,979.7,26.549999999999997,53.05
3.0,11.0,10.0,3.8,979.8,26.27,53.15
3.0,11.0,11.0,3.8,979.95,25.634999999999998,57.1
3.0,12.0,12.0,3.8,979.4000000000001,24.71,58.15
3.0,12.0,1.0,4.949999999999999,978.35,25.09,56.45
3.0,12.0,2.0,3.5999999999999996,977.95,23.82,65.0
3.0,12.0,3.0,0.4,978.3499999999999,22.595,70.7
3.0,12.0,4.0,1.7,978.4,22.619999999999997,81.44999999999999
3.0,12.0,5.0,1.35,979.0,22.57,86.85
3.0,12.0,6.0,2.3,979.75,22.67,89.45
3.0,12.0,7.0,3.0,980.5999999999999,24.57,88.35
3.0,12.0,8.0,4.4,981.35,27.42,83.5
3.0,12.0,9.0,4.75,981.8,30.155,72.7
3.0,12.0,10.0,4.35,981.75,31.765,62.6
3.0,12.0,11.0,5.5,980.9000000000001,33.135000000000005,51.599999999999994
3.0,12.0,12.0,6.85,979.5,34.769999999999996,39.95
3.0,12.0,1.0,6.5,978.35,35.825,29.2
3.0,12.0,2.0,7.05,977.2,35.8,28.950000000000003
3.0,12.0,3.0,5.9,976.4,36.44,25.950000000000003
3.0,12.0,4.0,4.4,976.25,36.239999999999995,20.25
3.0,12.0,5.0,2.45,976.45,33.91,23.05
3.0,12.0,6.0,3.8,976.9,30.244999999999997,32.15
3.0,12.0,7.0,3.8,977.65,28.295,34.65
3.0,12.0,8.0,3.4,978.5999999999999,27.615000000000002,39.15
3.0,12.0,9.0,2.65,978.95,27.22,39.85
3.0,12.0,10.0,2.1,979.3,26.955,46.45
3.0,12.0,11.0,3.05,979.0,25.89,57.35
3.0,13.0,12.0,3.8,978.5999999999999,25.125,64.85
3.0,13.0,1.0,5.7,977.85,24.28,77.9
3.0,13.0,2.0,4.0,977.5,23.81,86.45
3.0,13.0,3.0,3.05,977.85,23.735,90.55
3.0,13.0,4.0,1.9000000000000001,978.5999999999999,23.869999999999997,91.69999999999999
3.0,13.0,5.0,3.8,979.15,23.775,92.19999999999999
3.0,13.0,6.0,3.8,979.9000000000001,24.05,92.55
3.0,13.0,7.0,2.05,980.45,25.369999999999997,91.65
3.0,13.0,8.0,4.199999999999999,981.05,27.865000000000002,86.2
3.0,13.0,9.0,4.550000000000001,981.3,29.555,75.95
3.0,13.0,10.0,4.6,980.85,31.905,63.599999999999994
3.0,13.0,11.0,4.199999999999999,979.8,33.275,50.25
3.0,13.0,12.0,5.9,978.5999999999999,34.495000000000005,39.349999999999994
3.0,13.0,1.0,4.75,977.45,35.754999999999995,36.9
3.0,13.0,2.0,4.75,976.2,36.085,35.1
3.0,13.0,3.0,3.8000000000000003,975.45,36.445,32.4
3.0,13.0,4.0,3.45,975.2,35.905,26.4
3.0,13.0,5.0,2.65,975.25,33.91,28.450000000000003
3.0,13.0,6.0,2.1,975.7,31.130000000000003,36.599999999999994
3.0,13.0,7.0,2.3,976.5999999999999,30.29,41.1
3.0,13.0,8.0,2.45,977.65,28.89,47.0
3.0,13.0,9.0,3.8,978.1,28.125,55.25
3.0,13.0,10.0,3.8,978.2,27.445,58.55
3.0,13.0,11.0,0.75,978.1,27.785,59.85
3.0,14.0,12.0,7.0,978.0,26.075,65.35
3.0,14.0,1.0,4.949999999999999,977.5999999999999,24.98,78.4
3.0,14.0,2.0,3.25,977.1,24.759999999999998,83.85
3.0,14.0,3.0,4.75,977.1500000000001,25.355,86.85
3.0,14.0,4.0,4.2,977.1,25.32,88.25
3.0,14.0,5.0,4.0,977.55,25.02,89.19999999999999
3.0,14.0,6.0,3.4,978.35,24.86,90.80000000000001
3.0,14.0,7.0,4.0,978.9000000000001,26.310000000000002,90.69999999999999
3.0,14.0,8.0,3.8,979.85,27.200000000000003,86.25
3.0,14.0,9.0,5.699999999999999,980.25,30.104999999999997,78.3
3.0,14.0,10.0,4.75,979.9000000000001,31.625,67.7
3.0,14.0,11.0,5.15,978.65,33.29,59.1
3.0,14.0,12.0,5.5,977.5999999999999,34.019999999999996,53.8
3.0,14.0,1.0,4.2,976.35,35.595,45.95
3.0,14.0,2.0,3.6,975.25,35.985,38.7
3.0,14.0,3.0,4.199999999999999,974.8,35.995,36.15
3.0,14.0,4.0,3.2,974.6500000000001,35.394999999999996,36.25
3.0,14.0,5.0,2.0999999999999996,974.75,34.215,38.4
3.0,14.0,6.0,1.7,975.7,32.225,45.95
3.0,14.0,7.0,2.0999999999999996,976.5999999999999,31.585,49.2
3.0,14.0,8.0,3.25,977.3,30.95,52.6
3.0,14.0,9.0,4.75,977.95,29.93,57.6
3.0,14.0,10.0,3.6,978.1,28.435,66.0
3.0,14.0,11.0,5.7,978.2,27.36,70.9
3.0,15.0,12.0,4.35,977.8499999999999,26.465,74.1
3.0,15.0,1.0,3.8,977.0999999999999,25.84,76.44999999999999
3.0,15.0,2.0,1.7,976.55,25.285,77.75
3.0,15.0,3.0,2.85,976.2,24.86,79.0
3.0,15.0,4.0,1.35,976.4,24.35,81.0
3.0,15.0,5.0,2.65,977.3,23.700000000000003,84.0
3.0,15.0,6.0,3.8,978.75,23.744999999999997,84.6
3.0,15.0,7.0,4.0,979.75,25.685000000000002,82.4
3.0,15.0,8.0,4.75,979.55,28.42,74.55
3.0,15.0,9.0,6.1,979.9,29.9,71.15
3.0,15.0,10.0,5.9,979.85,31.57,65.35
3.0,15.0,11.0,4.949999999999999,978.7,33.51,60.7
3.0,15.0,12.0,5.9,977.4000000000001,34.05,56.85
3.0,15.0,1.0,4.55,976.55,34.22,52.849999999999994
3.0,15.0,2.0,5.1,975.55,35.315,50.75
3.0,15.0,3.0,4.6,975.0,35.155,48.650000000000006
3.0,15.0,4.0,3.6,974.8,34.93,48.349999999999994
3.0,15.0,5.0,4.35,975.5,33.175,51.650000000000006
3.0,15.0,6.0,5.15,976.5,30.354999999999997,58.65
3.0,15.0,7.0,3.8,977.5,29.990000000000002,56.8
3.0,15.0,8.0,8.2,978.6,28.705,65.7
3.0,15.0,9.0,7.6,978.95,26.405,69.1
3.0,15.0,10.0,5.550000000000001,979.4,25.03,68.65
3.0,15.0,11.0,4.949999999999999,979.3,24.36,70.55
3.0,16.0,12.0,4.0,978.4000000000001,23.759999999999998,74.15
3.0,16.0,1.0,3.6,977.45,22.97,78.94999999999999
3.0,16.0,2.0,4.0,976.9,22.79,81.75
3.0,16.0,3.0,3.6,976.9,22.515,83.7
3.0,16.0,4.0,2.3,977.0,22.55,85.0
3.0,16.0,5.0,5.3,977.7,22.475,84.80000000000001
3.0,16.0,6.0,3.4,978.5999999999999,22.805,85.8
3.0,16.0,7.0,4.2,979.7,25.205,87.55000000000001
3.0,16.0,8.0,4.15,980.3,26.515,84.6
3.0,16.0,9.0,4.4,980.55,29.689999999999998,76.3
3.0,16.0,10.0,5.699999999999999,980.45,30.855,70.69999999999999
3.0,16.0,11.0,6.7,979.4,33.055,63.3
3.0,16.0,12.0,4.4,978.25,34.230000000000004,58.95
3.0,16.0,1.0,4.75,977.3,34.57,54.35
3.0,16.0,2.0,4.199999999999999,976.45,34.095,51.35
3.0,16.0,3.0,4.75,975.35,35.425,47.55
3.0,16.0,4.0,14.25,975.95,26.155,64.7
3.0,16.0,5.0,7.800000000000001,976.55,21.805,96.85
3.0,16.0,6.0,12.0,978.15,24.22,94.94999999999999
3.0,16.0,7.0,5.9,978.4,24.240000000000002,85.85
3.0,16.0,8.0,3.05,979.3,24.265,86.25
3.0,16.0,9.0,8.95,981.0999999999999,24.265,86.4
3.0,16.0,10.0,9.9,982.5999999999999,23.424999999999997,86.65
3.0,16.0,11.0,6.65,982.4,22.97,89.65
3.0,17.0,12.0,6.3,981.2,22.990000000000002,89.25
3.0,17.0,1.0,6.1,979.6,22.945,87.5
3.0,17.0,2.0,4.55,978.3,22.775,89.4
3.0,17.0,3.0,3.25,978.55,22.325,91.2
3.0,17.0,4.0,3.25,979.45,22.415,91.95
3.0,17.0,5.0,3.8,980.3,22.3,92.45
3.0,17.0,6.0,3.8,980.8,22.455,93.30000000000001
3.0,17.0,7.0,1.7,981.7,23.22,91.9
3.0,17.0,8.0,2.3,982.1500000000001,23.91,89.55000000000001
3.0,17.0,9.0,6.85,982.5,25.22,84.35
3.0,17.0,10.0,6.7,982.55,26.185000000000002,81.69999999999999
3.0,17.0,11.0,6.65,981.6,27.885,80.75
3.0,17.0,12.0,5.5,980.15,29.715,75.69999999999999
3.0,17.0,1.0,4.55,978.7,31.32,70.25
3.0,17.0,2.0,4.550000000000001,977.75,32.900000000000006,63.949999999999996
3.0,17.0,3.0,4.35,977.3,32.68,62.099999999999994
3.0,17.0,4.0,3.2,977.25,31.935000000000002,63.35
3.0,17.0,5.0,2.65,977.5,30.785,64.30000000000001
3.0,17.0,6.0,2.45,978.0,29.275,67.9
3.0,17.0,7.0,3.05,978.5999999999999,27.79,74.85
3.0,17.0,8.0,1.9,979.3,27.145,80.25
3.0,17.0,9.0,1.9,979.55,26.575,82.75
3.0,17.0,10.0,2.3,979.4,25.66,86.1
3.0,17.0,11.0,2.85,979.45,24.92,88.5
3.0,18.0,12.0,1.9,978.8,24.450000000000003,90.25
3.0,18.0,1.0,3.8,978.3,24.075,91.75
3.0,18.0,2.0,3.8,977.75,23.65,93.19999999999999
3.0,18.0,3.0,3.8,977.25,23.59,93.75
3.0,18.0,4.0,3.8,977.25,23.5,94.1
3.0,18.0,5.0,1.15,977.5999999999999,23.085,94.80000000000001
3.0,18.0,6.0,2.1,978.55,22.990000000000002,95.55
3.0,18.0,7.0,1.3,979.5,25.09,93.55000000000001
3.0,18.0,8.0,2.65,980.1,26.685000000000002,86.80000000000001
3.0,18.0,9.0,4.35,980.45,30.48,70.4
3.0,18.0,10.0,6.25,980.3,30.6,60.55
3.0,18.0,11.0,5.15,979.55,31.0,61.45
3.0,18.0,12.0,5.300000000000001,978.5,32.87,52.45
3.0,18.0,1.0,4.75,977.35,34.005,48.900000000000006
3.0,18.0,2.0,4.9,976.2,34.53,44.95
3.0,18.0,3.0,3.4,975.7,35.89,40.5
3.0,18.0,4.0,4.4,975.3499999999999,35.265,42.45
3.0,18.0,5.0,4.95,975.65,32.95,48.55
3.0,18.0,6.0,4.0,976.35,31.295,54.5
3.0,18.0,7.0,3.5999999999999996,976.85,29.79,59.6
3.0,18.0,8.0,3.2,977.4,28.695,63.25
3.0,18.0,9.0,3.4,978.0,27.700000000000003,68.05000000000001
3.0,18.0,10.0,3.4,978.45,27.36,71.8
3.0,18.0,11.0,3.8,978.6,26.744999999999997,74.35
3.0,19.0,12.0,4.15,977.85,26.085,78.25
3.0,19.0,1.0,3.6,977.3,25.44,82.1
3.0,19.0,2.0,2.85,977.0,24.74,85.3
3.0,19.0,3.0,2.65,977.0,24.195,88.4
3.0,19.0,4.0,1.15,977.3,24.015,90.55
3.0,19.0,5.0,2.25,977.4,23.835,91.8
3.0,19.0,6.0,0.75,978.0,24.015,92.6
3.0,19.0,7.0,3.8,978.85,25.345,91.30000000000001
3.0,19.0,8.0,4.4,979.55,26.89,86.94999999999999
3.0,19.0,9.0,5.15,979.8,29.03,78.25
3.0,19.0,10.0,5.1,979.8,30.880000000000003,70.9
3.0,19.0,11.0,5.5,979.15,31.545,65.3
3.0,19.0,12.0,4.15,978.1,32.37,61.05
3.0,19.0,1.0,4.9,976.7,33.65,56.85
3.0,19.0,2.0,3.8,975.55,34.215,54.5
3.0,19.0,3.0,4.0,974.45,34.68,52.349999999999994
3.0,19.0,4.0,3.8,973.9,34.230000000000004,51.849999999999994
3.0,19.0,5.0,4.15,974.2,32.32,56.95
3.0,19.0,6.0,2.05,975.25,31.18,62.4
3.0,19.0,7.0,2.25,976.35,30.04,67.05
3.0,19.0,8.0,4.4,977.45,29.2,71.7
3.0,19.0,9.0,3.05,978.05,28.505000000000003,74.15
3.0,19.0,10.0,5.1,978.6,27.52,77.80000000000001
3.0,19.0,11.0,6.300000000000001,978.8499999999999,26.439999999999998,81.55000000000001
3.0,20.0,12.0,6.5,978.4000000000001,25.525,81.75
3.0,20.0,1.0,5.5,977.9,25.22,82.8
3.0,20.0,2.0,3.25,977.4,24.835,82.95
3.0,20.0,3.0,2.65,977.25,24.475,84.2
3.0,20.0,4.0,1.15,977.7,23.97,85.85
3.0,20.0,5.0,2.5,978.55,23.75,88.35
3.0,20.0,6.0,2.0999999999999996,978.95,23.86,89.0
3.0,20.0,7.0,2.5,979.55,25.08,89.5
3.0,20.0,8.0,4.550000000000001,980.4000000000001,28.15,82.19999999999999
3.0,20.0,9.0,4.550000000000001,980.75,29.604999999999997,75.15
3.0,20.0,10.0,5.9,980.0,30.925,69.25
3.0,20.0,11.0,5.15,979.2,31.1,65.35
3.0,20.0,12.0,6.1,977.9,31.625,66.25
3.0,20.0,1.0,5.15,976.5,33.525,62.2
3.0,20.0,2.0,3.8,975.7,33.44499999999999,58.349999999999994
3.0,20.0,3.0,4.15,974.7,33.56,58.6
3.0,20.0,4.0,4.949999999999999,973.9000000000001,33.245,58.85
3.0,20.0,5.0,5.55,973.95,31.854999999999997,60.5
3.0,20.0,6.0,3.4,974.8,30.79,65.25
3.0,20.0,7.0,2.5,975.85,30.055,68.9
3.0,20.0,8.0,3.05,976.7,29.625,70.9
3.0,20.0,9.0,3.6,977.4,28.755000000000003,73.9
3.0,20.0,10.0,2.5,978.45,27.925,77.4
3.0,20.0,11.0,3.65,978.2,27.3,80.95
3.0,21.0,12.0,5.15,978.25,26.89,83.9
3.0,21.0,1.0,4.4,977.9,25.645,76.15
3.0,21.0,2.0,3.0,977.2,24.229999999999997,79.15
3.0,21.0,3.0,6.3,977.8,24.869999999999997,80.75
3.0,21.0,4.0,2.65,977.65,24.555,81.35
3.0,21.0,5.0,3.2,977.2,23.905,87.35
3.0,21.0,6.0,3.2,978.0,23.895000000000003,90.15
3.0,21.0,7.0,2.8499999999999996,979.15,24.845,86.5
3.0,21.0,8.0,4.949999999999999,979.8,25.595,83.94999999999999
3.0,21.0,9.0,4.55,979.9,27.515,80.3
3.0,21.0,10.0,4.0,979.8,29.240000000000002,74.8
3.0,21.0,11.0,5.5,979.0,29.965,70.25
3.0,21.0,12.0,5.5,977.95,30.744999999999997,68.6
3.0,21.0,1.0,5.9,976.85,32.05,63.95
3.0,21.0,2.0,5.35,975.55,32.735,60.0
3.0,21.0,3.0,4.95,974.6500000000001,32.32,56.8
3.0,21.0,4.0,8.0,974.45,26.975,71.1
3.0,21.0,5.0,2.3,974.5999999999999,27.285,79.0
3.0,21.0,6.0,4.0,975.55,26.43,80.35
3.0,21.0,7.0,4.35,976.5,25.125,86.4
3.0,21.0,8.0,4.6,978.2,24.674999999999997,87.4
3.0,21.0,9.0,4.75,978.8,24.28,85.0
3.0,21.0,10.0,5.1,978.6,23.71,86.55000000000001
3.0,21.0,11.0,2.5,978.55,23.615000000000002,88.94999999999999
3.0,22.0,12.0,2.65,978.6,24.005000000000003,88.9
3.0,22.0,1.0,4.0,978.3,23.064999999999998,90.75
3.0,22.0,2.0,4.75,977.45,22.725,93.3
3.0,22.0,3.0,3.25,977.05,22.575,94.94999999999999
3.0,22.0,4.0,3.05,977.3,22.755000000000003,95.65
3.0,22.0,5.0,1.9,977.95,23.015,94.5
3.0,22.0,6.0,2.5,978.75,23.185000000000002,93.65
3.0,22.0,7.0,1.9,980.05,23.950000000000003,91.80000000000001
3.0,22.0,8.0,6.65,981.25,24.0,90.2
3.0,22.0,9.0,8.95,982.5,23.2,93.55
3.0,22.0,10.0,7.2,982.2,24.47,92.55
3.0,22.0,11.0,5.15,981.95,24.605,89.65
3.0,22.0,12.0,6.1,980.8,25.634999999999998,87.8
3.0,22.0,1.0,4.6,978.95,28.935000000000002,79.1
3.0,22.0,2.0,4.15,977.2,30.03,68.5
3.0,22.0,3.0,4.550000000000001,976.25,30.735,61.25
3.0,22.0,4.0,3.8,976.2,29.799999999999997,62.15
3.0,22.0,5.0,1.7,976.5,28.9,66.1
3.0,22.0,6.0,3.8,977.0,27.950000000000003,71.15
3.0,22.0,7.0,1.5,977.7,27.445,74.0
3.0,22.0,8.0,3.45,978.65,27.085,75.75
3.0,22.0,9.0,4.4,979.1500000000001,26.255,81.15
3.0,22.0,10.0,3.6,979.4000000000001,25.965,83.9
3.0,22.0,11.0,4.4,979.75,25.619999999999997,86.25
3.0,23.0,12.0,3.0,979.3,24.945,87.4
3.0,23.0,1.0,3.8,978.6,24.494999999999997,89.9
3.0,23.0,2.0,2.8499999999999996,978.25,24.134999999999998,91.0
3.0,23.0,3.0,2.85,978.3499999999999,23.895,92.7
3.0,23.0,4.0,2.1,978.6,23.625,92.4
3.0,23.0,5.0,2.0999999999999996,978.9000000000001,23.505000000000003,92.95
3.0,23.0,6.0,2.25,979.3499999999999,23.555,93.8
3.0,23.0,7.0,2.5,980.2,25.535,91.15
3.0,23.0,8.0,4.35,981.0,26.695,82.35
3.0,23.0,9.0,4.550000000000001,981.4,29.105,72.75
3.0,23.0,10.0,4.949999999999999,980.85,32.045,62.35
3.0,23.0,11.0,5.9,979.85,33.495,55.1
3.0,23.0,12.0,4.75,978.75,34.230000000000004,48.75
3.0,23.0,1.0,4.4,977.5,36.065,44.85
3.0,23.0,2.0,4.4,976.5,36.16,41.8
3.0,23.0,3.0,4.55,976.0,35.325,42.5
3.0,23.0,4.0,3.8,975.8499999999999,35.34,45.2
3.0,23.0,5.0,7.25,976.3,32.34,51.75
3.0,23.0,6.0,3.8,976.9,31.04,57.05
3.0,23.0,7.0,3.4,977.45,29.94,61.25
3.0,23.0,8.0,2.5,978.0999999999999,29.25,63.15
3.0,23.0,9.0,3.05,978.7,28.395,66.15
3.0,23.0,10.0,2.45,979.25,27.74,70.85
3.0,23.0,11.0,4.15,979.2,27.185000000000002,73.1
3.0,24.0,12.0,3.95,978.8499999999999,25.925,79.1
3.0,24.0,1.0,3.05,978.45,25.14,81.45
3.0,24.0,2.0,3.8,977.85,24.615000000000002,82.15
3.0,24.0,3.0,4.550000000000001,977.45,24.384999999999998,84.85
3.0,24.0,4.0,4.4,977.6500000000001,24.0,86.65
3.0,24.0,5.0,4.0,978.05,23.88,89.7
3.0,24.0,6.0,4.0,978.9000000000001,24.049999999999997,91.35
3.0,24.0,7.0,5.15,979.9000000000001,25.1,90.5
3.0,24.0,8.0,5.5,980.3499999999999,27.1,85.44999999999999
3.0,24.0,9.0,5.300000000000001,980.55,29.2,77.9
3.0,24.0,10.0,6.5,980.2,30.634999999999998,71.55000000000001
3.0,24.0,11.0,6.85,979.55,31.65,67.4
3.0,24.0,12.0,5.9,978.55,33.510000000000005,60.95
3.0,24.0,1.0,5.9,977.35,34.510000000000005,53.55
3.0,24.0,2.0,5.1,976.5999999999999,34.965,49.8
3.0,24.0,3.0,4.9,976.1500000000001,35.584999999999994,45.0
3.0,24.0,4.0,8.35,976.0,33.68,51.05
3.0,24.0,5.0,6.300000000000001,976.2,32.405,59.0
3.0,24.0,6.0,5.5,977.35,30.965,62.55
3.0,24.0,7.0,4.0,978.15,30.155,64.45
3.0,24.0,8.0,2.8499999999999996,978.8,29.115000000000002,67.1
3.0,24.0,9.0,3.65,979.75,28.755000000000003,68.1
3.0,24.0,10.0,10.65,980.55,27.865000000000002,72.45
3.0,24.0,11.0,7.800000000000001,980.75,25.9,72.9
3.0,25.0,12.0,6.25,979.85,25.369999999999997,72.15
3.0,25.0,1.0,4.0,978.65,25.200000000000003,73.4
3.0,25.0,2.0,3.0,977.75,24.945,78.0
3.0,25.0,3.0,3.4,977.25,24.5,80.80000000000001
3.0,25.0,4.0,2.85,977.8,23.869999999999997,80.95
3.0,25.0,5.0,3.25,978.65,22.91,83.4
3.0,25.0,6.0,2.65,979.4,23.075,84.55
3.0,25.0,7.0,3.4,980.05,25.72,79.65
3.0,25.0,8.0,5.15,980.5999999999999,27.64,72.85
3.0,25.0,9.0,4.949999999999999,981.45,29.165,62.2
3.0,25.0,10.0,6.3,981.2,30.485,53.5
3.0,25.0,11.0,7.6,980.3,31.869999999999997,49.7
3.0,25.0,12.0,8.75,979.0,32.23,49.45
3.0,25.0,1.0,8.0,977.8,33.07,51.150000000000006
3.0,25.0,2.0,8.2,976.9,33.64,49.25
3.0,25.0,3.0,8.2,976.5,33.730000000000004,46.3
3.0,25.0,4.0,9.15,976.45,31.32,53.6
3.0,25.0,5.0,7.25,976.95,30.405,59.95
3.0,25.0,6.0,6.7,977.8,29.215,65.85
3.0,25.0,7.0,4.4,978.7,28.595,67.55000000000001
3.0,25.0,8.0,3.2,979.1,27.84,67.55000000000001
3.0,25.0,9.0,1.7,979.7,27.235,70.30000000000001
3.0,25.0,10.0,3.25,979.75,26.805,72.1
3.0,25.0,11.0,4.0,979.6500000000001,25.814999999999998,76.3
3.0,26.0,12.0,3.5999999999999996,979.0999999999999,25.369999999999997,79.45
3.0,26.0,1.0,3.25,978.6,24.884999999999998,80.75
3.0,26.0,2.0,3.8,978.4,24.555,83.65
3.0,26.0,3.0,5.3,978.3499999999999,24.06,86.6
3.0,26.0,4.0,3.05,978.7,23.64,88.75
3.0,26.0,5.0,1.3,979.05,23.015,90.55000000000001
3.0,26.0,6.0,1.7,979.5,23.365,92.2
3.0,26.0,7.0,2.85,980.35,25.625,88.6
3.0,26.0,8.0,4.550000000000001,980.8,27.68,79.95
3.0,26.0,9.0,4.75,980.8,30.384999999999998,69.65
3.0,26.0,10.0,5.5,980.4000000000001,31.66,61.2
3.0,26.0,11.0,6.1,979.25,33.42,55.349999999999994
3.0,26.0,12.0,5.7,978.0999999999999,34.295,49.75
3.0,26.0,1.0,6.3,977.0,34.97,46.95
3.0,26.0,2.0,5.7,976.25,36.08,44.5
3.0,26.0,3.0,6.3,975.75,36.07,44.05
3.0,26.0,4.0,6.5,975.6,35.305,43.55
3.0,26.0,5.0,4.949999999999999,975.7,33.56,47.45
3.0,26.0,6.0,5.1,976.45,32.290000000000006,52.75
3.0,26.0,7.0,6.3,977.45,31.18,56.849999999999994
3.0,26.0,8.0,4.550000000000001,978.4000000000001,30.165,61.5
3.0,26.0,9.0,4.949999999999999,979.05,29.5,64.9
3.0,26.0,10.0,5.35,979.45,28.705,67.85
3.0,26.0,11.0,5.7,979.5,27.78,72.15
3.0,27.0,12.0,8.600000000000001,979.55,26.634999999999998,81.5
3.0,27.0,1.0,5.699999999999999,979.25,25.975,86.1
3.0,27.0,2.0,3.4,979.25,25.465,88.55
3.0,27.0,3.0,3.2,979.0,24.97,89.94999999999999
3.0,27.0,4.0,2.25,979.75,24.52,89.3
3.0,27.0,5.0,2.1,980.5,24.314999999999998,89.9
3.0,27.0,6.0,0.9500000000000001,981.35,24.605,92.15
3.0,27.0,7.0,2.0999999999999996,982.15,26.5,89.35
3.0,27.0,8.0,3.0,982.8,27.740000000000002,83.05000000000001
3.0,27.0,9.0,3.4,982.85,29.675,74.5
3.0,27.0,10.0,3.5999999999999996,982.25,31.5,63.550000000000004
3.0,27.0,11.0,4.75,981.25,33.144999999999996,58.900000000000006
3.0,27.0,12.0,4.55,980.2,33.64,56.6
3.0,27.0,1.0,3.5999999999999996,979.0,34.19,55.25
3.0,27.0,2.0,4.949999999999999,978.0999999999999,33.76,53.7
3.0,27.0,3.0,5.300000000000001,977.5,34.32,52.7
3.0,27.0,4.0,4.95,977.3,30.82,55.0
3.0,27.0,5.0,3.05,977.8,27.810000000000002,75.25
3.0,27.0,6.0,3.8,978.35,28.009999999999998,76.1
3.0,27.0,7.0,2.3,979.5,27.8,79.44999999999999
3.0,27.0,8.0,3.8,980.35,28.405,77.8
3.0,27.0,9.0,3.8,980.85,28.295,76.5
3.0,27.0,10.0,1.15,981.4,28.58,75.65
3.0,27.0,11.0,2.65,981.0999999999999,28.16,74.65
3.0,28.0,12.0,6.1,980.5999999999999,27.380000000000003,76.4
3.0,28.0,1.0,5.5,980.25,26.34,80.19999999999999
3.0,28.0,2.0,3.8,980.1500000000001,25.6,83.85
3.0,28.0,3.0,3.2,979.9,25.105,86.9
3.0,28.0,4.0,2.85,980.15,24.71,89.45
3.0,28.0,5.0,2.45,980.55,24.58,91.05
3.0,28.0,6.0,1.9000000000000001,981.35,24.68,92.15
3.0,28.0,7.0,2.7,982.15,25.585,91.25
3.0,28.0,8.0,3.05,982.55,27.58,85.69999999999999
3.0,28.0,9.0,4.0,982.25,29.83,77.65
3.0,28.0,10.0,4.6,981.75,31.93,70.9
3.0,28.0,11.0,3.8,980.7,33.15,65.05
3.0,28.0,12.0,4.0,979.45,34.11,57.900000000000006
3.0,28.0,1.0,4.75,978.2,35.33,52.55
3.0,28.0,2.0,7.050000000000001,977.15,35.385,48.3
3.0,28.0,3.0,5.5,976.7,36.379999999999995,44.5
3.0,28.0,4.0,3.6,976.45,35.93000000000001,42.6
3.0,28.0,5.0,2.65,976.8,34.76,43.7
3.0,28.0,6.0,2.65,977.8,32.28,57.2
